customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
12266,1,14,3064.7200000000003,4,2,1,421,New Customers
12267,3,20,3711.4,3,4,1,341,Loyal Customers
12268,7,16,2831.28,2,3,1,231,Needs Attention
12269,2,16,3134.8399999999997,4,3,1,431,Loyal Customers
12270,4,19,3314.2799999999997,3,4,1,341,Loyal Customers
12271,4,14,2404.36,3,2,1,321,Potential Loyalist
12272,5,17,2841.92,3,3,1,331,Loyal Customers
12273,2,27,5417.5599999999995,4,4,2,442,Loyal Customers
12274,1,13,2138.88,4,2,1,421,New Customers
12275,1,16,3527.44,4,3,1,431,Loyal Customers
12276,4,20,4447.96,3,4,2,342,Loyal Customers
12277,5,17,2935.72,3,3,1,331,Loyal Customers
12278,12,13,2837.68,1,2,1,121,Lost
12279,17,15,2811.52,1,2,1,121,Lost
12280,13,20,4075.2400000000002,1,4,1,141,Needs Attention
12281,4,14,2249.48,3,2,1,321,Potential Loyalist
12282,8,12,2180.52,2,1,1,211,Lost
12283,5,15,2600.04,3,2,1,321,Potential Loyalist
12284,6,16,3086.4,2,3,1,231,Needs Attention
12285,6,17,3016.4,2,3,1,231,Needs Attention
12286,2,17,2212.08,4,3,1,431,Loyal Customers
12287,6,17,3306.7200000000003,2,3,1,231,Needs Attention
12288,0,25,4895.84,4,4,2,442,Loyal Customers
12289,4,20,3479.0,3,4,1,341,Loyal Customers
12290,7,10,1838.48,2,1,1,211,Lost
12291,1,13,1634.76,4,2,1,421,New Customers
12292,3,18,4022.0,3,3,1,331,Loyal Customers
12293,4,12,2325.2,3,1,1,311,Potential Loyalist
12294,5,15,2321.16,3,2,1,321,Potential Loyalist
12295,3,16,2580.92,3,3,1,331,Loyal Customers
12296,4,13,2782.44,3,2,1,321,Potential Loyalist
12297,28,9,1550.92,1,1,1,111,Lost
12298,5,14,2846.6,3,2,1,321,Potential Loyalist
12299,1,24,4193.32,4,4,1,441,Loyal Customers
12300,3,14,2730.48,3,2,1,321,Potential Loyalist
12301,9,14,2549.52,2,2,1,221,Lost
12302,2,8,1664.96,4,1,1,411,New Customers
12303,2,16,3174.04,4,3,1,431,Loyal Customers
12304,1,18,3457.4,4,3,1,431,Loyal Customers
12305,10,16,3382.68,2,3,1,231,Needs Attention
12306,5,8,1795.04,3,1,1,311,Potential Loyalist
12307,2,12,2021.16,4,1,1,411,New Customers
12308,11,13,1960.84,2,2,1,221,Lost
12309,10,20,3928.92,2,4,1,241,Needs Attention
12310,2,16,2924.88,4,3,1,431,Loyal Customers
12311,6,14,2820.7599999999998,2,2,1,221,Lost
12312,11,11,2117.6,2,1,1,211,Lost
12313,22,12,1970.72,1,1,1,111,Lost
12314,1,16,2947.52,4,3,1,431,Loyal Customers
12315,4,12,2448.16,3,1,1,311,Potential Loyalist
12316,5,14,2381.08,3,2,1,321,Potential Loyalist
12317,3,13,2587.6,3,2,1,321,Potential Loyalist
12318,2,17,3242.96,4,3,1,431,Loyal Customers
12319,16,13,3333.16,1,2,1,121,Lost
12320,13,8,1148.72,1,1,1,111,Lost
12321,9,15,3063.12,2,2,1,221,Lost
12322,9,14,2471.16,2,2,1,221,Lost
12323,10,19,4421.16,2,4,2,242,Needs Attention
12324,4,21,3720.12,3,4,1,341,Loyal Customers
12325,9,17,3433.36,2,3,1,231,Needs Attention
12326,0,17,2703.76,4,3,1,431,Loyal Customers
12327,1,15,2103.56,4,2,1,421,New Customers
12328,15,17,3801.48,1,3,1,131,Needs Attention
12329,25,14,2414.04,1,2,1,121,Lost
12330,8,19,3791.36,2,4,1,241,Needs Attention
12331,11,12,1838.52,2,1,1,211,Lost
12332,7,23,3854.88,2,4,1,241,Needs Attention
12333,2,13,2218.8,4,2,1,421,New Customers
12334,4,13,1997.04,3,2,1,321,Potential Loyalist
12335,16,17,3684.72,1,3,1,131,Needs Attention
12336,3,12,2954.7999999999997,3,1,1,311,Potential Loyalist
12337,15,11,2172.12,1,1,1,111,Lost
12338,11,14,2481.2799999999997,2,2,1,221,Lost
12339,9,12,2720.32,2,1,1,211,Lost
12340,0,12,2057.68,4,1,1,411,New Customers
12341,2,17,3948.24,4,3,1,431,Loyal Customers
12342,6,18,2548.64,2,3,1,231,Needs Attention
12343,3,23,4948.52,3,4,2,342,Loyal Customers
12344,0,13,2559.28,4,2,1,421,New Customers
12345,3,15,2387.2,3,2,1,321,Potential Loyalist
12346,4,19,4342.72,3,4,1,341,Loyal Customers
12347,8,9,1918.84,2,1,1,211,Lost
12348,8,16,2992.32,2,3,1,231,Needs Attention
12349,7,13,2130.08,2,2,1,221,Lost
12350,2,22,4485.76,4,4,2,442,Loyal Customers
12351,21,13,2802.44,1,2,1,121,Lost
12352,3,20,3252.44,3,4,1,341,Loyal Customers
12353,19,9,1010.96,1,1,1,111,Lost
12354,7,17,2978.08,2,3,1,231,Needs Attention
12355,11,10,1762.6,2,1,1,211,Lost
12356,4,15,2388.32,3,2,1,321,Potential Loyalist
12357,7,18,3527.4,2,3,1,231,Needs Attention
12358,0,12,1942.28,4,1,1,411,New Customers
12359,17,12,2059.36,1,1,1,111,Lost
12360,2,23,4324.96,4,4,1,441,Loyal Customers
12361,48,9,1773.84,1,1,1,111,Lost
12362,6,16,3730.24,2,3,1,231,Needs Attention
12363,0,20,2954.76,4,4,1,441,Loyal Customers
12364,0,13,2716.76,4,2,1,421,New Customers
12365,5,13,2288.56,3,2,1,321,Potential Loyalist
12366,31,8,1240.32,1,1,1,111,Lost
12367,2,14,3414.7599999999998,4,2,1,421,New Customers
12368,0,17,4020.36,4,3,1,431,Loyal Customers
12369,2,21,3373.48,4,4,1,441,Loyal Customers
12370,1,16,2475.84,4,3,1,431,Loyal Customers
12371,9,26,4715.56,2,4,2,242,Needs Attention
12372,3,14,2869.36,3,2,1,321,Potential Loyalist
12373,0,15,3289.92,4,2,1,421,New Customers
12374,39,12,2122.44,1,1,1,111,Lost
12375,10,23,4139.88,2,4,1,241,Needs Attention
12376,15,15,2291.36,1,2,1,121,Lost
12377,15,17,2882.44,1,3,1,131,Needs Attention
12378,3,19,3654.36,3,4,1,341,Loyal Customers
12379,13,14,2708.28,1,2,1,121,Lost
12380,9,15,3358.2400000000002,2,2,1,221,Lost
12381,5,16,3047.8399999999997,3,3,1,331,Loyal Customers
12382,11,17,3325.6,2,3,1,231,Needs Attention
12383,1,16,3277.0,4,3,1,431,Loyal Customers
12384,3,11,2026.8,3,1,1,311,Potential Loyalist
12385,19,12,2518.0,1,1,1,111,Lost
12386,11,17,3523.84,2,3,1,231,Needs Attention
12387,9,19,2869.72,2,4,1,241,Needs Attention
12388,5,16,3088.68,3,3,1,331,Loyal Customers
12389,8,14,2724.52,2,2,1,221,Lost
12390,10,12,1504.0,2,1,1,211,Lost
12391,0,23,4125.16,4,4,1,441,Loyal Customers
12392,13,20,3452.84,1,4,1,141,Needs Attention
12393,7,10,1802.72,2,1,1,211,Lost
12394,4,13,1893.08,3,2,1,321,Potential Loyalist
12395,18,17,3162.08,1,3,1,131,Needs Attention
12396,18,11,2144.2,1,1,1,111,Lost
12397,2,14,2457.0,4,2,1,421,New Customers
12398,0,15,2216.28,4,2,1,421,New Customers
12399,16,16,2894.92,1,3,1,131,Needs Attention
12400,4,19,2978.2799999999997,3,4,1,341,Loyal Customers
12401,1,12,2254.12,4,1,1,411,New Customers
12402,7,17,3571.7200000000003,2,3,1,231,Needs Attention
12403,17,13,2621.92,1,2,1,121,Lost
12404,5,16,3211.0,3,3,1,331,Loyal Customers
12405,2,17,2882.0,4,3,1,431,Loyal Customers
12406,4,15,2927.68,3,2,1,321,Potential Loyalist
12407,3,20,3779.96,3,4,1,341,Loyal Customers
12408,17,13,2202.12,1,2,1,121,Lost
12409,1,12,3012.84,4,1,1,411,New Customers
12410,0,17,2531.44,4,3,1,431,Loyal Customers
12411,5,17,2494.32,3,3,1,331,Loyal Customers
12412,1,20,3652.6,4,4,1,441,Loyal Customers
12413,3,17,3244.92,3,3,1,331,Loyal Customers
12414,17,16,2803.48,1,3,1,131,Needs Attention
12415,0,18,3515.88,4,3,1,431,Loyal Customers
12416,15,10,2013.52,1,1,1,111,Lost
12417,0,22,4492.2,4,4,2,442,Loyal Customers
12418,2,17,3353.6800000000003,4,3,1,431,Loyal Customers
12419,4,19,4280.92,3,4,1,341,Loyal Customers
12420,5,17,2890.08,3,3,1,331,Loyal Customers
12421,3,15,2141.6,3,2,1,321,Potential Loyalist
12422,12,17,2716.32,1,3,1,131,Needs Attention
12423,8,16,3264.72,2,3,1,231,Needs Attention
12424,9,16,3153.96,2,3,1,231,Needs Attention
12425,12,17,2865.6,1,3,1,131,Needs Attention
12426,2,19,3092.04,4,4,1,441,Loyal Customers
12427,7,16,4019.36,2,3,1,231,Needs Attention
12428,18,12,2177.52,1,1,1,111,Lost
12429,2,10,2226.2799999999997,4,1,1,411,New Customers
12430,1,13,2077.16,4,2,1,421,New Customers
12431,0,18,3949.12,4,3,1,431,Loyal Customers
12432,5,19,3703.28,3,4,1,341,Loyal Customers
12433,3,19,3484.2000000000003,3,4,1,341,Loyal Customers
12434,2,14,3288.76,4,2,1,421,New Customers
12435,2,14,2861.44,4,2,1,421,New Customers
12436,1,16,3494.72,4,3,1,431,Loyal Customers
12437,0,18,3554.8,4,3,1,431,Loyal Customers
12438,19,11,1557.8400000000001,1,1,1,111,Lost
12439,18,10,1998.76,1,1,1,111,Lost
12440,29,9,1379.9199999999998,1,1,1,111,Lost
12441,25,14,2550.32,1,2,1,121,Lost
12442,10,16,3142.52,2,3,1,231,Needs Attention
12443,13,17,3645.08,1,3,1,131,Needs Attention
12444,6,15,2578.2,2,2,1,221,Lost
12445,7,15,2782.56,2,2,1,221,Lost
12446,11,18,3202.96,2,3,1,231,Needs Attention
12447,9,8,1477.88,2,1,1,211,Lost
12448,4,19,3916.16,3,4,1,341,Loyal Customers
12449,4,20,2726.52,3,4,1,341,Loyal Customers
12450,17,11,2318.24,1,1,1,111,Lost
12451,1,23,4992.32,4,4,2,442,Loyal Customers
12452,1,14,2418.2799999999997,4,2,1,421,New Customers
12453,20,17,2865.68,1,3,1,131,Needs Attention
12454,0,17,2482.48,4,3,1,431,Loyal Customers
12455,5,15,3131.6,3,2,1,321,Potential Loyalist
12456,4,18,3139.88,3,3,1,331,Loyal Customers
12457,2,18,3658.56,4,3,1,431,Loyal Customers
12458,2,10,1402.64,4,1,1,411,New Customers
12459,4,16,2649.44,3,3,1,331,Loyal Customers
12460,10,15,2482.12,2,2,1,221,Lost
12461,5,12,2025.4,3,1,1,311,Potential Loyalist
12462,19,21,3767.44,1,4,1,141,Needs Attention
12463,12,15,2986.64,1,2,1,121,Lost
12464,1,13,2508.04,4,2,1,421,New Customers
12465,2,18,3501.92,4,3,1,431,Loyal Customers
12466,13,15,2512.0,1,2,1,121,Lost
12467,10,18,3740.32,2,3,1,231,Needs Attention
12468,8,17,2983.48,2,3,1,231,Needs Attention
12469,0,12,2274.08,4,1,1,411,New Customers
12470,11,15,2421.88,2,2,1,221,Lost
12471,4,17,3616.2,3,3,1,331,Loyal Customers
12472,11,18,2954.8,2,3,1,231,Needs Attention
12473,9,16,3100.72,2,3,1,231,Needs Attention
12474,1,14,2180.76,4,2,1,421,New Customers
12475,12,10,2149.88,1,1,1,111,Lost
12476,4,14,2977.64,3,2,1,321,Potential Loyalist
12477,29,14,3098.12,1,2,1,121,Lost
12478,3,19,3724.2799999999997,3,4,1,341,Loyal Customers
12479,5,19,3531.6,3,4,1,341,Loyal Customers
12480,9,12,1474.48,2,1,1,211,Lost
12481,38,12,2519.36,1,1,1,111,Lost
12482,20,5,802.44,1,1,1,111,Lost
12483,0,8,1100.0,4,1,1,411,New Customers
12484,19,16,3985.4,1,3,1,131,Needs Attention
12485,2,13,2336.3199999999997,4,2,1,421,New Customers
12486,1,16,3273.76,4,3,1,431,Loyal Customers
12487,0,23,3965.68,4,4,1,441,Loyal Customers
12488,7,11,2111.08,2,1,1,211,Lost
12489,22,17,3603.88,1,3,1,131,Needs Attention
12490,23,17,3112.08,1,3,1,131,Needs Attention
12491,13,15,3426.04,1,2,1,121,Lost
12492,6,17,2671.04,2,3,1,231,Needs Attention
12493,6,25,4540.48,2,4,2,242,Needs Attention
12494,1,16,3064.2799999999997,4,3,1,431,Loyal Customers
12495,7,20,3479.32,2,4,1,241,Needs Attention
12496,2,17,3367.36,4,3,1,431,Loyal Customers
12497,17,11,1838.88,1,1,1,111,Lost
12498,13,11,1886.16,1,1,1,111,Lost
12499,0,12,2319.48,4,1,1,411,New Customers
12500,2,21,3755.12,4,4,1,441,Loyal Customers
12501,10,18,2517.24,2,3,1,231,Needs Attention
12502,6,9,1722.44,2,1,1,211,Lost
12503,5,14,2707.72,3,2,1,321,Potential Loyalist
12504,4,17,3261.92,3,3,1,331,Loyal Customers
12505,12,11,1763.96,1,1,1,111,Lost
12506,3,13,2573.84,3,2,1,321,Potential Loyalist
12507,7,14,2427.56,2,2,1,221,Lost
12508,0,15,2552.24,4,2,1,421,New Customers
12509,19,12,1587.68,1,1,1,111,Lost
12510,23,20,4225.92,1,4,1,141,Needs Attention
12511,8,17,2955.6,2,3,1,231,Needs Attention
12512,0,20,3358.48,4,4,1,441,Loyal Customers
12513,4,16,3875.0,3,3,1,331,Loyal Customers
12514,8,18,3254.4,2,3,1,231,Needs Attention
12515,0,17,2847.04,4,3,1,431,Loyal Customers
12516,7,10,2080.72,2,1,1,211,Lost
12517,4,15,2421.4,3,2,1,321,Potential Loyalist
12518,9,21,4103.44,2,4,1,241,Needs Attention
12519,2,14,2166.2,4,2,1,421,New Customers
12520,5,11,1331.44,3,1,1,311,Potential Loyalist
12521,8,14,2325.84,2,2,1,221,Lost
12522,2,12,2245.16,4,1,1,411,New Customers
12523,9,12,2100.48,2,1,1,211,Lost
12524,8,11,1810.52,2,1,1,211,Lost
12525,4,11,2271.6,3,1,1,311,Potential Loyalist
12526,25,13,2597.2799999999997,1,2,1,121,Lost
12527,11,17,3585.84,2,3,1,231,Needs Attention
12528,3,12,2132.08,3,1,1,311,Potential Loyalist
12529,6,20,3969.7999999999997,2,4,1,241,Needs Attention
12530,7,25,4003.8,2,4,1,241,Needs Attention
12531,13,13,2446.04,1,2,1,121,Lost
12532,12,16,4057.92,1,3,1,131,Needs Attention
12533,7,15,2900.68,2,2,1,221,Lost
12534,4,11,1794.24,3,1,1,311,Potential Loyalist
12535,29,13,2973.44,1,2,1,121,Lost
12536,0,19,3331.48,4,4,1,441,Loyal Customers
12537,10,13,2504.64,2,2,1,221,Lost
12538,10,12,2735.8,2,1,1,211,Lost
12539,8,16,3117.0,2,3,1,231,Needs Attention
12540,0,11,2115.08,4,1,1,411,New Customers
12541,20,14,2702.24,1,2,1,121,Lost
12542,20,12,2614.04,1,1,1,111,Lost
12543,6,16,3651.36,2,3,1,231,Needs Attention
12544,6,26,5100.4,2,4,2,242,Needs Attention
12545,4,11,2244.64,3,1,1,311,Potential Loyalist
12546,9,18,4040.96,2,3,1,231,Needs Attention
12547,3,16,3039.6,3,3,1,331,Loyal Customers
12548,14,10,1984.1200000000001,1,1,1,111,Lost
12549,21,11,1620.3999999999999,1,1,1,111,Lost
12550,4,16,3118.88,3,3,1,331,Loyal Customers
12551,0,15,3026.6,4,2,1,421,New Customers
12552,19,8,1302.28,1,1,1,111,Lost
12553,4,22,3959.72,3,4,1,341,Loyal Customers
12554,14,14,2171.64,1,2,1,121,Lost
12555,4,22,3497.32,3,4,1,341,Loyal Customers
12556,7,20,3614.12,2,4,1,241,Needs Attention
12557,1,14,2866.64,4,2,1,421,New Customers
12558,0,19,3457.56,4,4,1,441,Loyal Customers
12559,2,16,2866.0,4,3,1,431,Loyal Customers
12560,2,15,2832.04,4,2,1,421,New Customers
12561,1,17,3109.4,4,3,1,431,Loyal Customers
12562,21,11,2275.0,1,1,1,111,Lost
12563,41,12,2226.84,1,1,1,111,Lost
12564,14,7,1688.1200000000001,1,1,1,111,Lost
12565,4,13,2345.32,3,2,1,321,Potential Loyalist
12566,1,13,2031.28,4,2,1,421,New Customers
12567,27,14,2558.2799999999997,1,2,1,121,Lost
12568,6,15,2957.6,2,2,1,221,Lost
12569,3,15,2702.44,3,2,1,321,Potential Loyalist
12570,12,21,3308.76,1,4,1,141,Needs Attention
12571,20,11,2498.88,1,1,1,111,Lost
12572,1,13,1978.96,4,2,1,421,New Customers
12573,9,15,2708.2000000000003,2,2,1,221,Lost
12574,0,13,2453.8,4,2,1,421,New Customers
12575,6,11,2068.08,2,1,1,211,Lost
12576,2,11,1835.2,4,1,1,411,New Customers
12577,9,11,2116.2,2,1,1,211,Lost
12578,1,14,3304.76,4,2,1,421,New Customers
12579,12,14,2831.92,1,2,1,121,Lost
12580,5,13,1449.6,3,2,1,321,Potential Loyalist
12581,10,27,5145.76,2,4,2,242,Needs Attention
12582,4,15,2613.2,3,2,1,321,Potential Loyalist
12583,28,14,2199.96,1,2,1,121,Lost
12584,2,14,2191.76,4,2,1,421,New Customers
12585,17,16,3142.88,1,3,1,131,Needs Attention
12586,2,14,2691.24,4,2,1,421,New Customers
12587,6,12,2169.76,2,1,1,211,Lost
12588,11,16,2022.36,2,3,1,231,Needs Attention
12589,7,23,4844.68,2,4,2,242,Needs Attention
12590,0,16,2428.32,4,3,1,431,Loyal Customers
12591,7,12,2712.36,2,1,1,211,Lost
12592,3,17,3628.68,3,3,1,331,Loyal Customers
12593,0,14,2540.4,4,2,1,421,New Customers
12594,5,10,2168.48,3,1,1,311,Potential Loyalist
12595,40,17,3270.6800000000003,1,3,1,131,Needs Attention
12596,8,12,2223.84,2,1,1,211,Lost
12597,3,14,2811.92,3,2,1,321,Potential Loyalist
12598,0,11,1337.44,4,1,1,411,New Customers
12599,6,18,3493.68,2,3,1,231,Needs Attention
12600,0,17,3250.48,4,3,1,431,Loyal Customers
12601,6,22,4548.8,2,4,2,242,Needs Attention
12602,18,10,2339.8,1,1,1,111,Lost
12603,18,18,3324.0,1,3,1,131,Needs Attention
12604,0,14,2952.64,4,2,1,421,New Customers
12605,19,15,2762.8399999999997,1,2,1,121,Lost
12606,3,16,3034.84,3,3,1,331,Loyal Customers
12607,18,11,1474.72,1,1,1,111,Lost
12608,21,16,2713.0,1,3,1,131,Needs Attention
12609,3,12,2533.4,3,1,1,311,Potential Loyalist
12610,7,10,2106.2799999999997,2,1,1,211,Lost
12611,1,6,1290.4,4,1,1,411,New Customers
12612,15,8,1501.84,1,1,1,111,Lost
12613,2,12,2118.6,4,1,1,411,New Customers
12614,14,14,2651.8,1,2,1,121,Lost
12615,24,12,2375.88,1,1,1,111,Lost
12616,11,17,2895.52,2,3,1,231,Needs Attention
12617,12,10,2066.92,1,1,1,111,Lost
12618,8,17,3859.76,2,3,1,231,Needs Attention
12619,0,16,3107.0,4,3,1,431,Loyal Customers
12620,3,13,2432.44,3,2,1,321,Potential Loyalist
12621,0,18,3092.44,4,3,1,431,Loyal Customers
12622,7,8,1474.48,2,1,1,211,Lost
12623,2,18,3516.96,4,3,1,431,Loyal Customers
12624,21,15,2805.92,1,2,1,121,Lost
12625,6,17,3594.2000000000003,2,3,1,231,Needs Attention
12626,8,15,3144.6,2,2,1,221,Lost
12627,3,18,3120.92,3,3,1,331,Loyal Customers
12628,16,17,3670.04,1,3,1,131,Needs Attention
12629,14,8,1380.68,1,1,1,111,Lost
12630,11,19,3780.7599999999998,2,4,1,241,Needs Attention
12631,0,18,2814.28,4,3,1,431,Loyal Customers
12632,27,22,4321.84,1,4,1,141,Needs Attention
12633,13,16,2701.64,1,3,1,131,Needs Attention
12634,0,17,3206.2,4,3,1,431,Loyal Customers
12635,15,11,1962.3600000000001,1,1,1,111,Lost
12636,8,15,2858.3599999999997,2,2,1,221,Lost
12637,16,21,3837.32,1,4,1,141,Needs Attention
12638,8,12,2458.16,2,1,1,211,Lost
12639,0,15,1940.24,4,2,1,421,New Customers
12640,2,15,2729.2,4,2,1,421,New Customers
12641,9,12,3099.16,2,1,1,211,Lost
12642,9,21,3268.2,2,4,1,241,Needs Attention
12643,1,13,2412.52,4,2,1,421,New Customers
12644,11,15,3271.4,2,2,1,221,Lost
12645,8,13,2150.32,2,2,1,221,Lost
12646,23,13,2888.72,1,2,1,121,Lost
12647,7,11,2213.2,2,1,1,211,Lost
12648,35,8,1501.72,1,1,1,111,Lost
12649,10,13,2022.68,2,2,1,221,Lost
12650,11,9,1154.96,2,1,1,211,Lost
12651,0,16,2899.88,4,3,1,431,Loyal Customers
12652,11,20,4403.6,2,4,2,242,Needs Attention
12653,8,19,3478.76,2,4,1,241,Needs Attention
12654,13,14,2705.44,1,2,1,121,Lost
12655,1,8,957.32,4,1,1,411,New Customers
12656,5,14,3456.4,3,2,1,321,Potential Loyalist
12657,3,19,3884.44,3,4,1,341,Loyal Customers
12658,0,22,3849.36,4,4,1,441,Loyal Customers
12659,8,18,3568.96,2,3,1,231,Needs Attention
12660,7,14,2716.68,2,2,1,221,Lost
12661,28,12,2312.84,1,1,1,111,Lost
12662,9,10,2072.6,2,1,1,211,Lost
12663,5,23,3836.72,3,4,1,341,Loyal Customers
12664,5,15,2811.44,3,2,1,321,Potential Loyalist
12665,1,31,5424.12,4,4,2,442,Loyal Customers
12666,17,13,2884.64,1,2,1,121,Lost
12667,0,17,2792.68,4,3,1,431,Loyal Customers
12668,1,21,4508.64,4,4,2,442,Loyal Customers
12669,12,20,3784.3599999999997,1,4,1,141,Needs Attention
12670,5,22,4663.72,3,4,2,342,Loyal Customers
12671,8,27,5193.56,2,4,2,242,Needs Attention
12672,1,13,2931.6,4,2,1,421,New Customers
12673,9,14,2830.48,2,2,1,221,Lost
12674,4,10,1554.44,3,1,1,311,Potential Loyalist
12675,22,15,2758.08,1,2,1,121,Lost
12676,3,11,1521.8,3,1,1,311,Potential Loyalist
12677,3,24,4970.68,3,4,2,342,Loyal Customers
12678,15,16,2955.84,1,3,1,131,Needs Attention
12679,8,16,3025.04,2,3,1,231,Needs Attention
12680,23,11,2389.56,1,1,1,111,Lost
12681,16,11,1820.8,1,1,1,111,Lost
12682,23,13,2884.0,1,2,1,121,Lost
12683,8,17,3448.48,2,3,1,231,Needs Attention
12684,2,15,2741.68,4,2,1,421,New Customers
12685,6,19,3405.2,2,4,1,241,Needs Attention
12686,2,20,3498.56,4,4,1,441,Loyal Customers
12687,2,6,1264.2,4,1,1,411,New Customers
12688,2,15,2808.0,4,2,1,421,New Customers
12689,21,14,2503.36,1,2,1,121,Lost
12690,0,17,3089.08,4,3,1,431,Loyal Customers
12691,21,12,2292.04,1,1,1,111,Lost
12692,1,16,2808.32,4,3,1,431,Loyal Customers
12693,8,17,2942.2799999999997,2,3,1,231,Needs Attention
12694,2,16,3099.96,4,3,1,431,Loyal Customers
12695,2,23,4482.56,4,4,2,442,Loyal Customers
12696,8,22,4405.4400000000005,2,4,2,242,Needs Attention
12697,4,16,3240.44,3,3,1,331,Loyal Customers
12698,5,13,2269.92,3,2,1,321,Potential Loyalist
12699,34,10,1732.84,1,1,1,111,Lost
12700,22,15,2765.76,1,2,1,121,Lost
12701,4,12,2599.84,3,1,1,311,Potential Loyalist
12702,1,11,2298.84,4,1,1,411,New Customers
12703,8,13,1735.92,2,2,1,221,Lost
12704,0,9,1145.16,4,1,1,411,New Customers
12705,0,13,2472.64,4,2,1,421,New Customers
12706,4,12,1696.64,3,1,1,311,Potential Loyalist
12707,6,16,3374.68,2,3,1,231,Needs Attention
12708,37,16,3461.24,1,3,1,131,Needs Attention
12709,1,8,1740.96,4,1,1,411,New Customers
12710,3,11,2073.4,3,1,1,311,Potential Loyalist
12711,11,13,2307.96,2,2,1,221,Lost
12712,38,19,3104.7200000000003,1,4,1,141,Needs Attention
12713,1,23,3412.56,4,4,1,441,Loyal Customers
12714,2,20,4120.6,4,4,1,441,Loyal Customers
12715,8,16,2616.7599999999998,2,3,1,231,Needs Attention
12716,15,15,2676.88,1,2,1,121,Lost
12717,0,16,2577.7999999999997,4,3,1,431,Loyal Customers
12718,3,20,3478.72,3,4,1,341,Loyal Customers
12719,1,22,4420.84,4,4,2,442,Loyal Customers
12720,1,17,2774.56,4,3,1,431,Loyal Customers
12721,35,14,2827.48,1,2,1,121,Lost
12722,5,11,1918.96,3,1,1,311,Potential Loyalist
12723,2,11,2036.08,4,1,1,411,New Customers
12724,27,16,3202.36,1,3,1,131,Needs Attention
12725,6,17,3215.92,2,3,1,231,Needs Attention
12726,3,15,2749.04,3,2,1,321,Potential Loyalist
12727,8,17,2738.04,2,3,1,231,Needs Attention
12728,8,7,1067.84,2,1,1,211,Lost
12729,5,19,3273.6,3,4,1,341,Loyal Customers
12730,9,12,2102.12,2,1,1,211,Lost
12731,27,18,3276.32,1,3,1,131,Needs Attention
12732,7,12,1763.8,2,1,1,211,Lost
12733,2,22,4304.08,4,4,1,441,Loyal Customers
12734,6,17,3105.4,2,3,1,231,Needs Attention
12735,14,22,3522.92,1,4,1,141,Needs Attention
12736,1,19,3377.96,4,4,1,441,Loyal Customers
12737,6,12,2227.44,2,1,1,211,Lost
12738,1,21,4308.4,4,4,1,441,Loyal Customers
12739,23,11,1620.28,1,1,1,111,Lost
12740,3,12,2443.56,3,1,1,311,Potential Loyalist
12741,2,19,2725.84,4,4,1,441,Loyal Customers
12742,18,12,1840.64,1,1,1,111,Lost
12743,6,15,2281.88,2,2,1,221,Lost
12744,2,16,2836.48,4,3,1,431,Loyal Customers
12745,3,7,1486.16,3,1,1,311,Potential Loyalist
12746,2,14,2710.08,4,2,1,421,New Customers
12747,3,14,2702.88,3,2,1,321,Potential Loyalist
12748,28,18,2876.32,1,3,1,131,Needs Attention
12749,1,13,2417.36,4,2,1,421,New Customers
12750,3,10,1902.12,3,1,1,311,Potential Loyalist
12751,0,8,1709.4,4,1,1,411,New Customers
12752,4,11,1715.32,3,1,1,311,Potential Loyalist
12753,24,11,1896.8,1,1,1,111,Lost
12754,27,15,2809.2799999999997,1,2,1,121,Lost
12755,5,9,2115.6,3,1,1,311,Potential Loyalist
12756,4,15,3115.4,3,2,1,321,Potential Loyalist
12757,1,20,3743.6,4,4,1,441,Loyal Customers
12758,2,16,2743.32,4,3,1,431,Loyal Customers
12759,11,19,3518.08,2,4,1,241,Needs Attention
12760,1,16,2455.76,4,3,1,431,Loyal Customers
12761,8,18,3351.92,2,3,1,231,Needs Attention
12762,6,13,2807.08,2,2,1,221,Lost
12763,3,15,1950.92,3,2,1,321,Potential Loyalist
12764,4,14,2578.0,3,2,1,321,Potential Loyalist
12765,4,21,4320.4,3,4,1,341,Loyal Customers
12766,13,19,3706.08,1,4,1,141,Needs Attention
12767,24,12,1915.68,1,1,1,111,Lost
12768,3,15,3041.24,3,2,1,321,Potential Loyalist
12769,0,16,3285.0,4,3,1,431,Loyal Customers
12770,0,18,2960.68,4,3,1,431,Loyal Customers
12771,6,15,2633.2,2,2,1,221,Lost
12772,3,14,2859.56,3,2,1,321,Potential Loyalist
12773,21,13,2592.16,1,2,1,121,Lost
12774,5,18,3524.52,3,3,1,331,Loyal Customers
12775,0,17,3503.92,4,3,1,431,Loyal Customers
12776,11,21,3815.12,2,4,1,241,Needs Attention
12777,2,10,1795.52,4,1,1,411,New Customers
12778,10,11,2070.28,2,1,1,211,Lost
12779,3,12,2811.6,3,1,1,311,Potential Loyalist
12780,10,14,3035.44,2,2,1,221,Lost
12781,35,11,2533.24,1,1,1,111,Lost
12782,4,15,2622.72,3,2,1,321,Potential Loyalist
12783,2,15,2716.28,4,2,1,421,New Customers
12784,10,14,2493.48,2,2,1,221,Lost
12785,4,26,5641.76,3,4,2,342,Loyal Customers
12786,1,19,3535.64,4,4,1,441,Loyal Customers
12787,7,17,2662.48,2,3,1,231,Needs Attention
12788,0,20,3185.2,4,4,1,441,Loyal Customers
